ioc,ioc_type,first_seen,last_seen,risk_score,sources,behaviour_tags,confidence_rating,target_countries,target_regions,target_industries,related_malware,related_threat_actors,is_whitelisted,common_tags
151.245.112.127,IPv4,1773347615,1778475178,99,"['Cyble Partner Feed', 'Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed']","['C2 Feed', 'Command-and-Control', 'Malicious']",High,,,,['RemcosRAT'],,False,RemcosRAT
14.103.127.232,IPv4,1744157119,1778475152,89,"['CyberCure', 'Cyble Global Sensor (IP Feed)', 'Cyble Global Sensor Feed', 'IPsum', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'Sentinel Turris', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'greensnow', 'jamesbrine', 'malwarefilter_botnet', 'stamparm', 'threat_view_ip']","['Blacklist', 'Blocklist', 'BruteForce', 'Bruteforce', 'Haas', 'KnownAttacker', 'Malicious', 'OSINT', 'Phishing', 'Suspicious', 'known attacker']",High,,,,,,False,
14.103.118.120,IPv4,1743206470,1778475152,89,"['CyberCure', 'Cyble Global Sensor (IP Feed)', 'Cyble Global Sensor Feed', 'IPsum', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'greensnow', 'malwarefilter_botnet', 'stamparm', 'threat_view_ip']","['Blacklist', 'Blocklist', 'BruteForce', 'Bruteforce', 'KnownAttacker', 'Malicious', 'OSINT', 'Phishing', 'known attacker']",High,,,,,,False,
23.137.105.215,IPv4,1742645039,1778475152,89,"['IPsum', 'Open Source Intelligence Feed', 'Sentinel Turris', 'VirusTotal (URL Feed)', 'blocklist.de', 'blocklist.net.ua']","['Blacklist', 'Blocklist', 'Http', 'Malicious', 'OSINT', 'Suspicious']",High,,,,,,False,
155.103.70.100,IPv4,1777810153,1778475137,95,"['Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed']","['Command-and-Control', 'Malicious']",High,,,,['RemcosRAT'],,False,RemcosRAT
154.84.154.20,IPv4,1775263155,1778475137,95,"['Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed']","['Command-and-Control', 'Malicious']",High,,,,['RemcosRAT'],,False,RemcosRAT
176.65.132.131,IPv4,1777968497,1778475137,99,"['Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed', 'VirusTotal (IP Feed)']","['C2', 'Command-and-Control', 'Malicious']",High,,,,['RemcosRAT'],,False,RemcosRAT
137.220.140.38,IPv4,1776848297,1778475137,85,"['Open Source Intelligence Feed', 'VirusTotal']",['Malicious'],High,,,,,,False,
151.243.109.10,IPv4,1777810153,1778475137,95,"['Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed']","['Command-and-Control', 'Malicious']",High,,,,['RemcosRAT'],,False,RemcosRAT
178.16.54.192,IPv4,1777968497,1778475137,95,"['Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed']","['Command-and-Control', 'Malicious']",High,,,,['RemcosRAT'],,False,RemcosRAT
155.103.70.68,IPv4,1777810153,1778475137,95,"['Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed']","['Command-and-Control', 'Malicious']",High,,,,['RemcosRAT'],,False,RemcosRAT
178.16.52.24,IPv4,1777810153,1778475137,95,"['Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed']","['Command-and-Control', 'Malicious']",High,,,,['RemcosRAT'],,False,RemcosRAT
178.16.53.183,IPv4,1777810153,1778475137,99,"['Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed', 'VirusTotal']","['Command-and-Control', 'Malicious', 'Phishing']",High,,,,['RemcosRAT'],,False,RemcosRAT
151.243.109.213,IPv4,1777810153,1778475137,95,"['Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed']","['Command-and-Control', 'Malicious']",High,,,,['RemcosRAT'],,False,RemcosRAT
14.103.67.131,IPv4,1733248916,1778475102,89,"['CyberCure', 'Cyble Global Sensor (IP Feed)', 'Cyble Global Sensor Feed', 'IPsum', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'greensnow', 'jamesbrine', 'malwarefilter_botnet', 'stamparm', 'threat_view_ip']","['Blacklist', 'Blocklist', 'BruteForce', 'Bruteforce', 'KnownAttacker', 'Malicious', 'OSINT', 'Phishing', 'known attacker']",High,,,,,,False,
14.103.107.50,IPv4,1724112197,1778475102,94,"['CyberCure', 'Cyble Global Sensor (IP Feed)', 'Cyble Global Sensor Feed', 'IPsum', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'Sentinel Turris', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'greensnow', 'jamesbrine', 'malwarefilter_botnet', 'stamparm', 'threat_view_ip']","['Blacklist', 'Blocklist', 'BruteForce', 'Bruteforce', 'Haas', 'KnownAttacker', 'Malicious', 'OSINT', 'Phishing', 'Suspicious', 'known attacker']",High,['AU'],['Australia and New Zealand (ANZ)'],,,,False,
14.103.114.17,IPv4,1733119332,1778475102,89,"['CyberCure', 'Cyble Global Sensor (IP Feed)', 'Cyble Global Sensor Feed', 'IPsum', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'greensnow', 'malwarefilter_botnet', 'stamparm', 'threat_view_ip']","['Blacklist', 'Blocklist', 'BruteForce', 'Bruteforce', 'KnownAttacker', 'Malicious', 'OSINT', 'Phishing', 'known attacker']",High,,,,,,False,
178.16.55.89,IPv4,1777710097,1778475090,85,"['Open Source Intelligence Feed', 'VirusTotal']",['Malicious'],High,,,,,,False,
156.247.40.59,IPv4,1773766807,1778475090,89,"['Open Source Intelligence Feed', 'VirusTotal', 'threat_view_ioc']","['AutomationLevel', 'Malicious', 'ManualCollection', 'MediumRisk', 'OSINT', 'Observation', 'Perpetual', 'ThreatLevel', 'Unsupervised']",High,,,,,,False,
165.154.224.129,IPv4,1766824366,1778475090,89,"['Cyble Partner Feed', 'Malware Patrol Command and Control Server Addresses Feed', 'Monty Security', 'Open Source Intelligence Feed', 'VirusTotal']","['AutomationLevel', 'C2 Feed', 'Command-and-Control', 'Malicious', 'ManualCollection', 'MediumRisk', 'OSINT', 'Observation', 'Perpetual', 'SupershellC2', 'ThreatLevel', 'Unsupervised']",High,,,,,,False,
178.16.53.175,IPv4,1765646644,1778475090,99,"['Open Source Intelligence Feed', 'ThreatFox', 'VirusTotal']","['Malicious', 'Malware']",High,,,,['Latrodectus'],,False,Latrodectus
143.92.32.25,IPv4,1769178801,1778475090,89,"['Cyble Partner Feed', 'Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed', 'ThreatFox', 'VirusTotal']","['C2 Feed', 'Command-and-Control', 'Farfli', 'Malicious', 'Malware', 'RAT']",High,,,,,,False,
172.81.130.222,IPv4,1732601425,1778475090,99,"['Cyble Partner Feed', 'IPsum', 'Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed', 'blocklist.de']","['Blocklist', 'C2 Feed', 'Command-and-Control', 'Malicious', 'OSINT']",High,,,,['RemcosRAT'],,False,RemcosRAT
176.65.132.29,IPv4,1764126936,1778475090,99,"['Cyble Partner Feed', 'Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed', 'ThreatFox', 'VirusTotal', 'VirusTotal (IP Feed)']","['AutomationLevel', 'C2', 'C2 Feed', 'Command-and-Control', 'Malicious', 'ManualCollection', 'MediumRisk', 'OSINT', 'Observation', 'Perpetual', 'ThreatLevel', 'Unsupervised']",High,,,,['RemcosRAT'],,False,RemcosRAT
154.3.40.204,IPv4,1774491328,1778475090,95,"['Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed']","['Command-and-Control', 'Malicious']",High,,,,['RemcosRAT'],,False,RemcosRAT
142.202.191.224,IPv4,1774666201,1778475090,95,"['Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed']","['Command-and-Control', 'Malicious']",High,,,,['RemcosRAT'],,False,RemcosRAT
176.65.132.31,IPv4,1764042355,1778475090,99,"['Cyble Partner Feed', 'Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed', 'VirusTotal', 'VirusTotal (IP Feed)']","['AutomationLevel', 'C2', 'C2 Feed', 'Command-and-Control', 'Malicious', 'ManualCollection', 'MediumRisk', 'OSINT', 'Observation', 'Perpetual', 'ThreatLevel', 'Unsupervised']",High,,,,['RemcosRAT'],,False,RemcosRAT
149.248.76.110,IPv4,1774491328,1778475090,95,"['Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed']","['Command-and-Control', 'Malicious']",High,,,,['RemcosRAT'],,False,RemcosRAT
178.16.54.81,IPv4,1766975553,1778475090,99,"['Cyble Partner Feed', 'Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed', 'ThreatFox', 'VirusTotal']","['C2 Feed', 'Command-and-Control', 'Malicious', 'OS: WIN']",High,,,,['RemcosRAT'],,False,RemcosRAT
176.65.132.149,IPv4,1762158785,1778475090,99,"['Cyble Partner Feed', 'Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed', 'ThreatFox']","['C2 Feed', 'Command-and-Control', 'Malicious', 'Malware', 'OS: WIN']",High,,,,['VenomRAT'],,False,VenomRAT
178.16.52.36,IPv4,1766910754,1778475090,99,"['Cyble Partner Feed', 'Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed', 'ThreatFox', 'VirusTotal']","['C2 Feed', 'Command-and-Control', 'Malicious', 'OS: WIN']",High,,,,['RemcosRAT'],,False,RemcosRAT
141.98.9.43,IPv4,1687319483,1778475090,80,"['Cyble Global Sensor Feed', 'Cyble Research Intelligence Labs', 'Open Source Intelligence Feed']","['Malicious', 'Phishing']",High,,,,,,False,
170.80.35.72,IPv4,1674684009,1778475090,80,"['Cyble Research Intelligence Labs', 'Open Source Intelligence Feed']",['Malicious'],High,,,,,,False,
14.103.118.145,IPv4,1733119333,1778475058,89,"['CyberCure', 'Cyble Global Sensor (IP Feed)', 'Cyble Global Sensor Feed', 'IPsum', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'greensnow', 'jamesbrine', 'malwarefilter_botnet', 'stamparm', 'threat_view_ip']","['Blacklist', 'Blocklist', 'BruteForce', 'Bruteforce', 'KnownAttacker', 'Malicious', 'OSINT', 'Phishing', 'known attacker']",High,,,,,,False,
14.103.115.208,IPv4,1733227305,1778475058,89,"['CyberCure', 'Cyble Global Sensor (IP Feed)', 'Cyble Global Sensor Feed', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'greensnow', 'jamesbrine', 'malwarefilter_botnet', 'masterdeb.de', 'stamparm', 'threat_view_ip']","['Blacklist', 'Blocklist', 'BruteForce', 'Bruteforce', 'KnownAttacker', 'Malicious', 'OSINT', 'Phishing', 'known attacker']",High,,,,,,False,
24.207.66.154,IPv4,1708732878,1778475058,89,"['CyberCure', 'Cyble Global Sensor Feed', 'IPsum', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'Sentinel Turris', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'greensnow', 'malwarefilter_botnet', 'masterdeb.de', 'nuug.no', 'stamparm', 'threat_view_ip']","['Blacklist', 'Blocklist', 'BruteForce', 'Bruteforce', 'KnownAttacker', 'Malicious', 'OSINT', 'Password Guessing', 'PasswordGuessing', 'Phishing', 'Smtp', 'Suspicious', 'known attacker']",High,,,,,,False,
14.55.144.22,IPv4,1740139428,1778475058,89,"['CyberCure', 'Cyble Global Sensor (IP Feed)', 'Cyble Global Sensor Feed', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'greensnow', 'jamesbrine', 'malwarefilter_botnet', 'stamparm', 'threat_view_ip']","['BadIP', 'Blacklist', 'Blocklist', 'BruteForce', 'Bruteforce', 'KnownAttacker', 'Malicious', 'OSINT', 'Phishing', 'known attacker']",High,,,,,,False,
209.99.185.174,IPv4,1777264455,1778475021,95,"['Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed']","['Command-and-Control', 'Malicious']",High,,,,['RemcosRAT'],,False,RemcosRAT
204.10.160.252,IPv4,1774491333,1778475021,95,"['Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed']","['Command-and-Control', 'Malicious']",High,,,,['RemcosRAT'],,False,RemcosRAT
209.99.188.32,IPv4,1776628851,1778475021,95,"['Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed']","['Command-and-Control', 'Malicious']",High,,,,['RemcosRAT'],,False,RemcosRAT
191.107.90.235,IPv4,1774491332,1778474981,95,"['Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed']","['Command-and-Control', 'Malicious']",High,,,,['RemcosRAT'],,False,RemcosRAT
192.109.200.121,IPv4,1773174810,1778474981,99,"['Cyble Partner Feed', 'Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed']","['C2 Feed', 'Command-and-Control', 'Malicious']",High,,,,['RemcosRAT'],,False,RemcosRAT
186.169.63.84,IPv4,1772634827,1778474939,99,"['Cyble Partner Feed', 'Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed', 'ThreatFox']","['C2 Feed', 'Command-and-Control', 'Malicious']",High,,,,['RemcosRAT'],,False,RemcosRAT
42.112.20.235,IPv4,1653091200,1778474926,100,"['CyberCure', 'Cyble Global Sensor Feed', 'Cyble Research Intelligence Labs', 'IPsum', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'malwarefilter_botnet', 'stamparm', 'threat_view_ip']","['Blacklist', 'Blocklist', 'BruteForce', 'Bruteforce', 'KnownAttacker', 'Malicious', 'Phishing']",High,,,,,,False,
45.135.193.100,IPv4,1741789365,1778474926,99,"['CyberCure', 'Cyble Global Sensor Feed', 'Open Source Intelligence Feed', 'Sentinel Turris', 'TRCERT', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'malwarefilter_botnet', 'stamparm']","['Blacklist', 'Blocklist', 'Bruteforce', 'Haas', 'Http', 'KnownAttacker', 'Malicious', 'Malware', 'OSINT', 'Phishing', 'Suspicious', 'Telnet', 'known attacker']",High,,,,['PortScan'],,False,PortScan
204.76.203.226,IPv4,1776924716,1778474896,89,"['Cymru', 'Open Source Intelligence Feed', 'VirusTotal']","['Botnet', 'Malicious']",High,,,,,,False,
181.71.188.50,IPv4,1777264455,1778474896,95,"['Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed']","['Command-and-Control', 'Malicious']",High,,,,['RemcosRAT'],,False,RemcosRAT
190.255.86.67,IPv4,1777810153,1778474896,99,"['Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed', 'VirusTotal (IP Feed)']","['C2', 'Command-and-Control', 'Malicious']",High,,,,['RemcosRAT'],,False,RemcosRAT
209.99.188.19,IPv4,1777264455,1778474896,85,"['Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed']","['Command-and-Control', 'Malicious']",High,,,,,,False,
193.24.211.62,IPv4,1777810153,1778474896,95,"['Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed']","['Command-and-Control', 'Malicious']",High,,,,['RemcosRAT'],,False,RemcosRAT
182.23.2.163,IPv4,1777874816,1778474896,95,"['Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed']","['Command-and-Control', 'Malicious']",High,,,,['RemcosRAT'],,False,RemcosRAT
186.169.82.230,IPv4,1777810153,1778474896,95,"['Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed']","['Command-and-Control', 'Malicious']",High,,,,['RemcosRAT'],,False,RemcosRAT
195.177.94.130,IPv4,1777810153,1778474896,95,"['Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed']","['Command-and-Control', 'Malicious']",High,,,,['RemcosRAT'],,False,RemcosRAT
185.113.223.254,IPv4,1773828294,1778474896,95,"['Open Source Intelligence Feed', 'ThreatFox']",['Malicious'],High,,,,['RemcosRAT'],,False,RemcosRAT
194.116.236.110,IPv4,1777810153,1778474896,95,"['Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed']","['Command-and-Control', 'Malicious']",High,,,,['RemcosRAT'],,False,RemcosRAT
193.32.162.201,IPv4,1751997950,1778474850,89,"['IPsum', 'Open Source Intelligence Feed', 'VirusTotal', 'blocklist.de', 'malwarefilter_botnet']","['Blocklist', 'Malicious', 'OSINT', 'Phishing']",High,,,,,,False,
216.250.253.125,IPv4,1775788954,1778474850,95,"['Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed']","['Command-and-Control', 'Malicious']",High,,,,['RemcosRAT'],,False,RemcosRAT
185.208.158.163,IPv4,1772894076,1778474850,99,"['Cyble Partner Feed', 'Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed', 'ThreatFox', 'VirusTotal']","['C2 Feed', 'Command-and-Control', 'Malicious']",High,,,,['RemcosRAT'],,False,RemcosRAT
203.202.232.104,IPv4,1777810153,1778474850,95,"['Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed']","['Command-and-Control', 'Malicious']",High,,,,['RemcosRAT'],,False,RemcosRAT
185.225.17.132,IPv4,1777264455,1778474850,95,"['Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed']","['Command-and-Control', 'Malicious']",High,,,,['RemcosRAT'],,False,RemcosRAT
194.26.192.214,IPv4,1701992189,1778474850,100,"['Maltrail,VirusTotal', 'MalwareBazaar', 'Monty Security', 'Open Source Intelligence Feed', 'ThreatFox', 'VirusTotal']","['AutomationLevel', 'C2', 'Malicious', 'Malware', 'ManualCollection', 'MediumRisk', 'OS: WIN', 'OSINT', 'Observation', 'Perpetual', 'Phishing', 'ThreatLevel', 'Unsupervised']",High,['NL'],['Europe & UK'],,"['AsyncRAT', 'Sliver']",,False,"AsyncRAT, Sliver"
212.58.103.36,IPv4,1608508800,1778474850,80,"['Cyble Research Intelligence Labs', 'Open Source Intelligence Feed']",['Malicious'],High,,,,,,False,
216.250.249.222,IPv4,1773102964,1778474850,89,"['Open Source Intelligence Feed', 'VirusTotal']",['Malicious'],High,,,,,,False,
188.90.75.98,IPv4,1775779256,1778474850,95,"['Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed']","['Command-and-Control', 'Malicious']",High,,,,['RemcosRAT'],,False,RemcosRAT
191.101.130.170,IPv4,1772915671,1778474850,99,"['Cyble Partner Feed', 'Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed']","['C2 Feed', 'Command-and-Control', 'Malicious']",High,,,,['RemcosRAT'],,False,RemcosRAT
207.174.0.44,IPv4,1775779256,1778474850,99,"['Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed', 'TRCERT']","['Command-and-Control', 'Malicious']",High,,,,['RemcosRAT'],,False,RemcosRAT
191.6.125.107,IPv4,1686694701,1778474850,80,"['Cyble Research Intelligence Labs', 'Open Source Intelligence Feed']","['Botnet', 'Malicious', 'Malware', 'OS: ELF', 'OS: WIN', 'SMB']",High,,,,['Mirai'],,False,Mirai
185.208.158.38,IPv4,1742947032,1778474850,99,"['Cyble Partner Feed', 'Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed']","['C2 Feed', 'Command-and-Control', 'Malicious']",High,,,,['RemcosRAT'],,False,RemcosRAT
195.162.70.191,IPv4,1690755412,1778474850,80,"['Cyble Research Intelligence Labs', 'Open Source Intelligence Feed']",['Malicious'],High,,,,,,False,
185.222.58.37,IPv4,1699675460,1778474850,99,"['Cyble Partner Feed', 'Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed', 'ThreatFox', 'stamparm']","['C2 Feed', 'Command-and-Control', 'Malicious', 'RECORDSTEALER']",High,,,,['RemcosRAT'],,False,RemcosRAT
185.220.205.80,IPv4,1694037839,1778474850,80,"['Cyble Research Intelligence Labs', 'Open Source Intelligence Feed', 'stamparm']","['Botnet', 'Http', 'Malicious', 'Malware', 'OS: ELF', 'OS: WIN', 'Scam', 'Windows']",High,,,,"['Mirai', 'RDP']",,False,"Mirai, RDP"
198.135.55.193,IPv4,1777810153,1778474850,95,"['Malware Patrol Command and Control Server Addresses Feed', 'Open Source Intelligence Feed']","['Command-and-Control', 'Malicious']",High,,,,['RemcosRAT'],,False,RemcosRAT
209.99.190.73,IPv4,1777098467,1778474850,89,"['Open Source Intelligence Feed', 'TRCERT', 'VirusTotal']",['Malicious'],High,,,,,,False,
216.224.116.143,IPv4,1773522809,1778474850,95,"['Open Source Intelligence Feed', 'ThreatFox']",['Malicious'],High,,,,['RemcosRAT'],,False,RemcosRAT
189.89.93.29,IPv4,1677794407,1778474850,80,"['Cyble Research Intelligence Labs', 'Open Source Intelligence Feed']","['Malicious', 'Malware', 'Scam']",High,,,,['Cobalt Strike'],,False,Cobalt Strike
